No.	PVI Station	PVI Elevation	Grade In	
    466  	148.55m	541.57m	0.24%	0.22%	0.02%								
    467  	148.79m	541.58m	0.22%	0.24%	0.02%								
    468  	149.18m	541.58m	0.24%	0.28%	0.05%								
    469  	149.66m	541.58m	0.28%	0.26%	0.02%								
    470  	149.70m	541.58m	0.26%	0.29%	0.03%								
    471  	150.19m	541.58m	0.29%	0.28%	0.01%								
    472  	150.62m	541.58m	0.28%	0.29%	0.01%								
    473  	150.77m	541.58m	0.29%	0.28%	0.01%								
    474  	151.19m	541.58m	0.28%	0.13%	0.15%								
    475  	151.54m	541.58m	0.13%	0.12%	0.01%								
    476  	151.88m	541.58m	0.12%	0.13%	0.01%								
    477  	152.20m	541.58m	0.13%	0.17%	0.04%								
    478  	152.46m	541.58m	0.17%	0.16%	0.01%								
    479  	152.99m	541.58m	0.16%	0.17%	0.01%								
    480  	153.20m	541.59m	0.17%	0.16%	0.01%								
    481  	153.37m	541.59m	0.16%	0.16%	0.00%								
    482  	154.10m	541.59m	0.16%	0.16%	0.00%								
    483  	154.21m	541.59m	0.16%	0.16%	0.00%								
    484  	154.29m	541.59m	0.16%	0.21%	0.05%								
    485  	155.17m	541.59m	0.21%	0.21%	0.01%								
    486  	155.21m	541.59m	0.21%	0.22%	0.01%								
    487  	155.21m	541.59m	0.22%	0.21%	0.01%								
    488  	155.21m	541.59m	0.21%	0.20%	0.01%								
    489  	156.08m	541.59m	0.20%	0.18%	0.01%								
    490  	156.13m	541.59m	0.18%	0.20%	0.01%								
    491  	156.21m	541.59m	0.20%	0.14%	0.05%								
    492  	156.30m	541.59m	0.14%	0.15%	0.01%								
    493  	157.12m	541.59m	0.15%	0.14%	0.01%								
    494  	157.21m	541.59m	0.14%	0.14%	0.00%								
    495  	157.31m	541.59m	0.14%	0.15%	0.01%								
    496  	158.11m	541.59m	0.15%	0.14%	0.01%								
    497  	158.21m	541.59m	0.14%	0.14%	0.00%								
    498  	158.32m	541.59m	0.14%	0.14%	0.01%								
    499  	159.10m	541.59m	0.14%	0.14%	0.01%								
    500  	159.21m	541.60m	0.14%	0.13%	0.01%								
    501  	159.33m	541.60m	0.13%	0.10%	0.03%								
    502  	160.09m	541.60m	0.10%	0.13%	0.03%								
    503  	160.21m	541.60m	0.13%	0.19%	0.05%								
    504  	160.34m	541.60m	0.19%	0.17%	0.02%								
    505  	161.09m	541.60m	0.17%	0.19%	0.02%								
    506  	161.21m	541.60m	0.19%	0.41%	0.23%								
    507  	161.34m	541.60m	0.41%	0.45%	0.04%								
    508  	162.08m	541.60m	0.45%	0.41%	0.04%								
    509  	162.21m	541.60m	0.41%	0.38%	0.04%								
    510  	162.35m	541.60m	0.38%	0.41%	0.03%								
    511  	163.07m	541.61m	0.41%	0.38%	0.03%								
    512  	163.21m	541.61m	0.38%	0.38%	0.00%								
    513  	163.36m	541.61m	0.38%	0.37%	0.01%								
    514  	164.06m	541.61m	0.37%	0.38%	0.01%								
    515  	164.21m	541.61m	0.38%	0.41%	0.03%								
    516  	164.22m	541.61m	0.41%	0.38%	0.03%								
    517  	164.35m	541.61m	0.38%	0.34%	0.04%								
    518  	165.12m	541.61m	0.34%	0.35%	0.01%								
    519  	165.21m	541.61m	0.35%	0.31%	0.04%								
    520  	165.23m	541.61m	0.31%	0.40%	0.08%								
    521  	165.25m	541.61m	0.40%	0.39%	0.00%								
    522  	166.08m	541.62m	0.39%	0.40%	0.01%								
    523  	166.24m	541.62m	0.40%	0.60%	0.20%								
    524  	166.48m	541.62m	0.60%	0.57%	0.02%								
    525  	166.94m	541.62m	0.57%	0.61%	0.04%								
    526  	167.26m	541.62m	0.61%	0.54%	0.07%								
    527  	167.71m	541.63m	0.54%	0.53%	0.01%								
    528  	167.81m	541.63m	0.53%	0.55%	0.02%								
    529  	168.27m	541.63m	0.55%	0.52%	0.03%								
    530  	168.67m	541.63m	0.52%	0.51%	0.01%								
    531  	168.94m	541.63m	0.51%	0.51%	0.00%								
    532  	169.29m	541.63m	0.51%	0.54%	0.03%								
    533  	169.54m	541.64m	0.54%	0.50%	0.04%								
    534  	170.16m	541.64m	0.50%	0.53%	0.03%								
    535  	170.30m	541.64m	0.53%	0.57%	0.04%								
    536  	170.40m	541.64m	0.57%	0.54%	0.03%								
    537  	170.96m	541.64m	0.54%	0.49%	0.05%								
    538  	170.97m	541.64m	0.49%	0.51%	0.02%								
    539  	171.24m	541.64m	0.51%	0.52%	0.01%								
    540  	171.34m	541.64m	0.52%	0.62%	0.10%								
    541  	171.54m	541.65m	0.62%	0.61%	0.01%								
    542  	172.02m	541.65m	0.61%	0.64%	0.03%								
    543  	172.40m	541.65m	0.64%	0.55%	0.09%								
    544  	172.80m	541.65m	0.55%	0.55%	0.01%								
    545  	173.21m	541.66m	0.55%	0.55%	0.00%								
    546  	173.46m	541.66m	0.55%	0.51%	0.04%								
    547  	173.58m	541.66m	0.51%	0.52%	0.00%								
    548  	173.91m	541.66m	0.52%	0.54%	0.02%								
    549  	174.36m	541.66m	0.54%	0.51%	0.03%								
    550  	174.53m	541.66m	0.51%	0.52%	0.01%								
    551  	174.88m	541.66m	0.52%	0.54%	0.02%								
    552  	175.14m	541.67m	0.54%	0.50%	0.04%								
    553  	175.59m	541.67m	0.50%	0.52%	0.02%								
    554  	175.92m	541.67m	0.52%	0.51%	0.01%								
    555  	176.54m	541.67m	0.51%	0.52%	0.00%								
    556  	176.65m	541.67m	0.52%	0.51%	0.01%								
    557  	176.70m	541.67m	0.51%	0.51%	0.00%								
    558  	176.85m	541.67m	0.51%	0.54%	0.03%								
    559  	176.95m	541.68m	0.54%	0.51%	0.03%								
    560  	177.45m	541.68m	0.51%	0.52%	0.01%								
    561  	177.77m	541.68m	0.52%	0.44%	0.07%								
    562  	178.19m	541.68m	0.44%	0.43%	0.01%								
    563  	178.91m	541.68m	0.43%	0.44%	0.00%								
    564  	178.92m	541.68m	0.44%	0.42%	0.02%								
    565  	178.92m	541.68m	0.42%	0.43%	0.02%								
    566  	178.93m	541.68m	0.43%	0.46%	0.03%								
    567  	179.66m	541.69m	0.46%	0.45%	0.01%								
    568  	180.06m	541.69m	0.45%	0.45%	0.01%								
    569  	180.39m	541.69m	0.45%	0.44%	0.02%								
    570  	180.98m	541.69m	0.44%	0.43%	0.01%								
    571  	181.13m	541.69m	0.43%	0.42%	0.02%								
    572  	181.21m	541.69m	0.42%	0.43%	0.01%								
    573  	181.37m	541.70m	0.43%	0.39%	0.04%								
    574  	181.73m	541.70m	0.39%	0.39%	0.00%								
    575  	181.85m	541.70m	0.39%	0.38%	0.00%								
    576  	182.48m	541.70m	0.38%	0.34%	0.04%								
    577  	182.56m	541.70m	0.34%	0.34%	0.00%								
    578  	182.65m	541.70m	0.34%	0.36%	0.02%								
    579  	183.27m	541.70m	0.36%	0.34%	0.03%								
    580  	183.78m	541.70m	0.34%	0.31%	0.02%								
    581  	183.98m	541.71m	0.31%	0.31%	0.01%								
    582  	184.22m	541.71m	0.31%	0.33%	0.02%								
    583  	184.69m	541.71m	0.33%	0.30%	0.02%								
    584  	185.08m	541.71m	0.30%	0.30%	0.00%								
    585  	185.40m	541.71m	0.30%	0.29%	0.01%								
    586  	185.79m	541.71m	0.29%	0.28%	0.00%								
    587  	186.00m	541.71m	0.28%	0.23%	0.05%								
    588  	186.11m	541.71m	0.23%	0.21%	0.02%								
    589  	186.48m	541.71m	0.21%	0.22%	0.01%								
    590  	186.83m	541.71m	0.22%	0.24%	0.02%								
    591  	187.08m	541.71m	0.24%	0.27%	0.03%								
    592  	187.54m	541.71m	0.27%	0.28%	0.01%								
    593  	188.18m	541.72m	0.28%	0.27%	0.02%								
    594  	188.26m	541.72m	0.27%	0.25%	0.02%								
    595  	188.32m	541.72m	0.25%	0.25%	0.00%								
    596  	188.69m	541.72m	0.25%	0.25%	0.00%								
    597  	188.97m	541.72m	0.25%	0.23%	0.02%								
    598  	189.55m	541.72m	0.23%	0.23%	0.01%								
    599  	189.69m	541.72m	0.23%	0.19%	0.04%								
    600  	189.87m	541.72m	0.19%	0.16%	0.02%								
    601  	190.40m	541.72m	0.16%	0.14%	0.03%								
    602  	190.79m	541.72m	0.14%	0.14%	0.00%								
    603  	191.12m	541.72m	0.14%	0.11%	0.02%								
    604  	191.57m	541.72m	0.11%	0.12%	0.00%								
    605  	191.83m	541.72m	0.12%	0.13%	0.01%								
    606  	192.03m	541.72m	0.13%	0.19%	0.06%								
    607  	192.55m	541.72m	0.19%	0.20%	0.02%								
    608  	192.90m	541.73m	0.20%	0.20%	0.00%								
    609  	193.26m	541.73m	0.20%	0.20%	0.00%								
    610  	193.27m	541.73m	0.20%	0.20%	0.00%								
    611  	193.27m	541.73m	0.20%	0.22%	0.02%								
    612  	193.29m	541.73m	0.22%	0.22%	0.00%								
    613  	193.98m	541.73m	0.22%	0.20%	0.02%								
    614  	194.50m	541.73m	0.20%	0.22%	0.02%								
    615  	194.70m	541.73m	0.22%	0.22%	0.00%								
    616  	194.97m	541.73m	0.22%	0.22%	0.00%								
    617  	195.41m	541.73m	0.22%	0.21%	0.02%								
    618  	195.74m	541.73m	0.21%	0.19%	0.01%								
    619  	196.13m	541.73m	0.19%	0.18%	0.01%								
    620  	196.68m	541.73m	0.18%	0.19%	0.01%								
    621  	196.85m	541.73m	0.19%	0.20%	0.01%								
    622  	196.97m	541.73m	0.20%	0.23%	0.03%								
    623  	197.56m	541.74m	0.23%	0.24%	0.01%								
    624  	197.74m	541.74m	0.24%	0.24%	0.00%								
    625  	198.21m	541.74m	0.24%	0.26%	0.02%								
    626  	198.28m	541.74m	0.26%	0.25%	0.01%								
    627  	198.38m	541.74m	0.25%	0.25%	0.01%								
    628  	199.00m	541.74m	0.25%	0.23%	0.01%								
    629  	199.44m	541.74m	0.23%	0.24%	0.00%								
    630  	199.71m	541.74m	0.24%	0.23%	0.01%								
    631  	200.09m	541.74m	0.23%	0.23%	0.01%								
    632  	200.43m	541.74m	0.23%	0.23%	0.00%								
    633  	200.67m	541.74m	0.23%	0.21%	0.01%								
    634  	201.14m	541.74m	0.21%	0.20%	0.01%								
    635  	201.80m	541.74m	0.20%	0.21%	0.01%								
    636  	201.86m	541.74m	0.21%	0.23%	0.02%								
    637  	201.91m	541.74m	0.23%	0.25%	0.02%								
    638  	202.20m	541.75m	0.25%	0.25%	0.00%								
    639  	202.58m	541.75m	0.25%	0.26%	0.01%								
    640  	203.14m	541.75m	0.26%	0.28%	0.02%								
    641  	203.29m	541.75m	0.28%	0.26%	0.01%								
    642  	203.50m	541.75m	0.26%	0.26%	0.00%								
    643  	204.01m	541.75m	0.26%	0.25%	0.01%								
    644  	204.37m	541.75m	0.25%	0.25%	0.00%								
    645  	204.73m	541.75m	0.25%	0.25%	0.00%								
    646  	205.21m	541.75m	0.25%	0.25%	0.00%								
    647  	205.44m	541.75m	0.25%	0.24%	0.01%								
    648  	205.61m	541.75m	0.24%	0.22%	0.02%								
    649  	206.16m	541.76m	0.22%	0.22%	0.00%								
    650  	206.65m	541.76m	0.22%	0.22%	0.00%								
    651  	206.84m	541.76m	0.22%	0.23%	0.01%								
    652  	206.87m	541.76m	0.23%	0.26%	0.03%								
    653  	206.92m	541.76m	0.26%	0.27%	0.01%								
    654  	207.59m	541.76m	0.27%	0.30%	0.03%								
    655  	208.08m	541.76m	0.30%	0.30%	0.01%								
    656  	208.31m	541.76m	0.30%	0.29%	0.01%								
    657  	208.62m	541.76m	0.29%	0.28%	0.01%								
    658  	209.02m	541.76m	0.28%	0.27%	0.01%								
    659  	209.31m	541.76m	0.27%	0.27%	0.00%								
    660  	209.74m	541.77m	0.27%	0.27%	0.00%								
    661  	210.33m	541.77m	0.27%	0.27%	0.01%								
    662  	210.45m	541.77m	0.27%	0.27%	0.00%								
    663  	210.54m	541.77m	0.27%	0.25%	0.01%								
    664  	211.10m	541.77m	0.25%	0.26%	0.00%								
    665  	211.17m	541.77m	0.26%	0.24%	0.01%								
    666  	211.78m	541.77m	0.24%	0.27%	0.02%								
    667  	211.89m	541.77m	0.27%	0.29%	0.03%								
    668  	212.04m	541.77m	0.29%	0.32%	0.03%								
    669  	212.60m	541.77m	0.32%	0.34%	0.02%								
    670  	213.01m	541.77m	0.34%	0.36%	0.02%								
    671  	213.32m	541.78m	0.36%	0.35%	0.01%								
    672  	213.74m	541.78m	0.35%	0.35%	0.01%								
    673  	214.04m	541.78m	0.35%	0.34%	0.01%								
    674  	214.25m	541.78m	0.34%	0.35%	0.01%								
    675  	214.75m	541.78m	0.35%	0.34%	0.01%								
    676  	215.45m	541.78m	0.34%	0.34%	0.00%								
    677  	215.47m	541.78m	0.34%	0.34%	0.00%								
    678  	215.48m	541.78m	0.34%	0.33%	0.00%								
    679  	215.56m	541.78m	0.33%	0.33%	0.00%								
    680  	216.18m	541.79m	0.33%	0.33%	0.00%								
    681  	216.71m	541.79m	0.33%	0.35%	0.01%								
    682  	216.90m	541.79m	0.35%	0.35%	0.00%								
    683  	217.10m	541.79m	0.35%	0.35%	0.00%								
    684  	217.15m	541.79m	0.35%	0.36%	0.01%								
    685  	217.61m	541.79m	0.36%	0.38%	0.02%								
    686  	218.00m	541.79m	0.38%	0.41%	0.03%								
    687  	218.32m	541.79m	0.41%	0.40%	0.01%								
    688  	218.70m	541.79m	0.40%	0.39%	0.01%								
    689  	219.03m	541.80m	0.39%	0.39%	0.00%								
    690  	219.31m	541.80m	0.39%	0.39%	0.00%								
    691  	219.74m	541.80m	0.39%	0.39%	0.00%								
    692  	220.25m	541.80m	0.39%	0.39%	0.00%								
    693  	220.45m	541.80m	0.39%	0.39%	0.00%								
    694  	220.62m	541.80m	0.39%	0.39%	0.00%								
    695  	221.16m	541.80m	0.39%	0.39%	0.01%								
    696  	221.79m	541.81m	0.39%	0.39%	0.00%								
    697  	221.87m	541.81m	0.39%	0.39%	0.00%								
    698  	221.93m	541.81m	0.39%	0.40%	0.00%								
    699  	222.58m	541.81m	0.40%	0.40%	0.00%								
    700  	222.70m	541.81m	0.40%	0.40%	0.00%								
    701  	223.24m	541.81m	0.40%	0.40%	0.00%								
    702  	223.29m	541.81m	0.40%	0.38%	0.01%								
    703  	223.34m	541.81m	0.38%	0.38%	0.00%								
    704  	224.00m	541.82m	0.38%	0.38%	0.00%								
    705  	224.55m	541.82m	0.38%	0.38%	0.00%								
    706  	224.71m	541.82m	0.38%	0.37%	0.01%								
    707  	224.89m	541.82m	0.37%	0.37%	0.00%								
    708  	225.42m	541.82m	0.37%	0.37%	0.00%								
    709  	225.86m	541.82m	0.37%	0.37%	0.00%								
    710  	226.13m	541.82m	0.37%	0.35%	0.01%								
    711  	226.44m	541.82m	0.35%	0.36%	0.01%								
    712  	226.84m	541.83m	0.36%	0.37%	0.01%								
    713  	227.18m	541.83m	0.37%	0.37%	0.01%								
    714  	227.55m	541.83m	0.37%	0.36%	0.01%								
    715  	227.98m	541.83m	0.36%	0.36%	0.00%								
    716  	228.25m	541.83m	0.36%	0.36%	0.00%								
    717  	228.49m	541.83m	0.36%	0.36%	0.01%								
    718  	228.96m	541.83m	0.36%	0.35%	0.00%								
    719  	229.53m	541.84m	0.35%	0.35%	0.00%								
    720  	229.67m	541.84m	0.35%	0.36%	0.00%								
    721  	229.80m	541.84m	0.36%	0.36%	0.00%								
    722  	230.38m	541.84m	0.36%	0.35%	0.00%								
    723  	231.08m	541.84m	0.35%	0.34%	0.01%								
    724  	231.09m	541.84m	0.34%	0.33%	0.01%								
    725  	231.11m	541.84m	0.33%	0.33%	0.00%								
    726  	231.28m	541.84m	0.33%	0.33%	0.00%								
    727  	231.80m	541.84m	0.33%	0.34%	0.01%								
    728  	232.42m	541.85m	0.34%	0.37%	0.03%								
    729  	232.51m	541.85m	0.37%	0.36%	0.01%								
    730  	232.62m	541.85m	0.36%	0.37%	0.01%								
    731  	233.22m	541.85m	0.37%	0.36%	0.01%								
    732  	233.73m	541.85m	0.36%	0.36%	0.00%								
    733  	233.93m	541.85m	0.36%	0.36%	0.00%								
    734  	234.17m	541.85m	0.36%	0.36%	0.00%								
    735  	234.64m	541.85m	0.36%	0.36%	0.00%								
    736  	235.04m	541.85m	0.36%	0.37%	0.00%								
    737  	235.35m	541.86m	0.37%	0.36%	0.00%								
    738  	235.72m	541.86m	0.36%	0.35%	0.01%								
    739  	236.06m	541.86m	0.35%	0.34%	0.01%								
    740  	236.35m	541.86m	0.34%	0.36%	0.02%								
    741  	236.77m	541.86m	0.36%	0.37%	0.01%								
    742  	237.26m	541.86m	0.37%	0.39%	0.02%								
    743  	237.48m	541.86m	0.39%	0.43%	0.04%								
    744  	237.66m	541.86m	0.43%	0.45%	0.02%								
    745  	238.19m	541.87m	0.45%	0.48%	0.03%								
    746  	238.81m	541.87m	0.48%	0.49%	0.01%								
    747  	238.90m	541.87m	0.49%	0.52%	0.03%								
    748  	238.97m	541.87m	0.52%	0.53%	0.02%								
    749  	239.61m	541.87m	0.53%	0.55%	0.01%								
    750  	239.85m	541.88m	0.55%	0.54%	0.00%								
    751  	240.28m	541.88m	0.54%	0.57%	0.02%								
    752  	240.32m	541.88m	0.57%	0.61%	0.04%								
    753  	240.36m	541.88m	0.61%	0.56%	0.05%								
    754  	241.02m	541.88m	0.56%	0.55%	0.01%								
    755  	241.03m	541.88m	0.55%	0.56%	0.01%								
    756  	241.62m	541.89m	0.56%	0.52%	0.05%								
    757  	241.73m	541.89m	0.52%	0.47%	0.04%								
    758  	241.85m	541.89m	0.47%	0.32%	0.16%								
    759  	242.44m	541.89m	0.32%	0.22%	0.09%								
    760  	243.01m	541.89m	0.22%	0.08%	0.14%								
    761  	243.15m	541.89m	0.08%	0.20%	0.12%								
    762  	243.29m	541.89m	0.20%	0.26%	0.06%								
    763  	243.86m	541.89m	0.26%	0.31%	0.05%								
    764  	244.40m	541.89m	0.31%	0.30%	0.01%								
    765  	244.56m	541.89m	0.30%	0.35%	0.05%								
    766  	244.73m	541.89m	0.35%	0.34%	0.01%								
    767  	245.27m	541.90m	0.34%	0.39%	0.04%								
    768  	245.78m	541.90m	0.39%	0.44%	0.06%								
    769  	245.98m	541.90m	0.44%	0.51%	0.07%								
    770  	246.18m	541.90m	0.51%	0.42%	0.09%								
    771  	246.68m	541.90m	0.42%	0.38%	0.04%								
    772  	247.17m	541.90m	0.38%	0.27%	0.11%								
    773  	247.39m	541.90m	0.27%	0.21%	0.06%								
    774  	247.62m	541.90m	0.21%	0.20%	0.01%								
    775  	248.10m	541.91m	0.20%	0.24%	0.04%								
    776  	248.56m	541.91m	0.24%	0.22%	0.02%								
    777  	248.81m	541.91m	0.22%	0.28%	0.06%								
    778  	249.06m	541.91m	0.28%	0.30%	0.02%								
    779  	249.51m	541.91m	0.30%	0.32%	0.02%								
    780  	249.94m	541.91m	0.32%	0.34%	0.02%								
    781  	250.22m	541.91m	0.34%	0.40%	0.06%								
    782  	250.51m	541.91m	0.40%	0.37%	0.03%								
    783  	250.93m	541.91m	0.37%	0.40%	0.03%								
    784  	251.33m	541.92m	0.40%	0.43%	0.04%								
    785  	251.63m	541.92m	0.43%	0.39%	0.04%								
    786  	251.95m	541.92m	0.39%	0.31%	0.08%								
    787  	252.34m	541.92m	0.31%	0.24%	0.07%								
    788  	252.72m	541.92m	0.24%	0.14%	0.10%								
    789  	253.05m	541.92m	0.14%	0.20%	0.06%								
    790  	253.39m	541.92m	0.20%	0.25%	0.05%								
    791  	253.76m	541.92m	0.25%	0.30%	0.04%								
    792  	254.10m	541.92m	0.30%	0.28%	0.02%								
    793  	254.46m	541.93m	0.28%	0.32%	0.04%								
    794  	254.84m	541.93m	0.32%	0.30%	0.02%								
    795  	255.17m	541.93m	0.30%	0.32%	0.02%								
    796  	255.49m	541.93m	0.32%	0.37%	0.05%								
    797  	255.88m	541.93m	0.37%	0.41%	0.04%								
    798  	256.28m	541.93m	0.41%	0.35%	0.06%								
    799  	256.59m	541.93m	0.35%	0.35%	0.00%								
    800  	256.88m	541.93m	0.35%	0.32%	0.02%								
    801  	257.29m	541.93m	0.32%	0.25%	0.07%								
    802  	257.72m	541.94m	0.25%	0.27%	0.01%								
    803  	258.00m	541.94m	0.27%	0.29%	0.03%								
    804  	258.26m	541.94m	0.29%	0.25%	0.04%								
    805  	258.71m	541.94m	0.25%	0.30%	0.05%								
    806  	259.17m	541.94m	0.30%	0.30%	0.00%								
    807  	259.41m	541.94m	0.30%	0.32%	0.01%								
    808  	259.65m	541.94m	0.32%	0.32%	0.01%								
    809  	260.12m	541.94m	0.32%	0.36%	0.03%								
    810  	260.61m	541.94m	0.36%	0.32%	0.04%								
    811  	260.83m	541.95m	0.32%	0.34%	0.03%								
    812  	261.04m	541.95m	0.34%	0.41%	0.06%								
    813  	261.54m	541.95m	0.41%	0.41%	0.00%								
    814  	262.05m	541.95m	0.41%	0.36%	0.05%								
    815  	262.24m	541.95m	0.36%	0.36%	0.00%								
    816  	262.43m	541.95m	0.36%	0.34%	0.02%								
    817  	262.95m	541.95m	0.34%	0.37%	0.03%								
    818  	263.50m	541.96m	0.37%	0.39%	0.01%								
    819  	263.66m	541.96m	0.39%	0.42%	0.03%								
    820  	263.81m	541.96m	0.42%	0.43%	0.02%								
    821  	264.37m	541.96m	0.43%	0.48%	0.04%								
    822  	264.94m	541.96m	0.48%	0.49%	0.01%								
    823  	265.07m	541.96m	0.49%	0.53%	0.05%								
    824  	265.20m	541.96m	0.53%	0.55%	0.02%								
    825  	265.78m	541.97m	0.55%	0.58%	0.03%								
    826  	266.39m	541.97m	0.58%	0.56%	0.02%								
    827  	266.49m	541.97m	0.56%	0.55%	0.02%								
    828  	266.59m	541.97m	0.55%	0.49%	0.06%								
    829  	267.19m	541.97m	0.49%	0.39%	0.10%								
    830  	267.83m	541.98m	0.39%	0.36%	0.03%								
    831  	267.90m	541.98m	0.36%	0.35%	0.01%								
    832  	267.97m	541.98m	0.35%	0.30%	0.05%								
    833  	268.61m	541.98m	0.30%	0.28%	0.02%								
    834  	269.27m	541.98m	0.28%	0.31%	0.03%								
    835  	269.32m	541.98m	0.31%	0.29%	0.02%								
    836  	269.36m	541.98m	0.29%	0.25%	0.04%								
    837  	269.66m	541.98m	0.25%	0.19%	0.06%								
    838  	270.04m	541.98m	0.19%	0.19%	0.01%								
    839  	270.48m	541.98m	0.19%	0.26%	0.07%								
    840  	270.78m	541.98m	0.26%	0.25%	0.01%								
    841  	271.35m	541.99m	0.25%	0.25%	0.00%								
    842  	271.52m	541.99m	0.25%	0.31%	0.05%								
    843  	271.61m	541.99m	0.31%	0.48%	0.17%								
    844  	271.89m	541.99m	0.48%	0.46%	0.02%								
    845  	272.27m	541.99m	0.46%	0.52%	0.05%								
    846  	272.74m	541.99m	0.52%	0.55%	0.04%								
    847  	273.01m	541.99m	0.55%	0.52%	0.04%								
    848  	273.52m	542.00m	0.52%	0.50%	0.02%								
    849  	273.75m	542.00m	0.50%	0.44%	0.06%								
    850  	273.87m	542.00m	0.44%	0.37%	0.07%								
    851  	274.24m	542.00m	0.37%	0.39%	0.02%								
    852  	274.49m	542.00m	0.39%	0.33%	0.06%								
    853  	274.99m	542.00m	0.33%	0.26%	0.07%								
    854  	275.23m	542.00m	0.26%	0.25%	0.01%								
    855  	275.68m	542.00m	0.25%	0.25%	0.00%								
    856  	275.97m	542.00m	0.25%	0.23%	0.02%								
    857  	276.12m	542.00m	0.23%	0.39%	0.16%								
    858  	276.60m	542.01m	0.39%	0.37%	0.02%								
    859  	276.71m	542.01m	0.37%	0.42%	0.05%								
    860  	277.25m	542.01m	0.42%	0.45%	0.02%								
    861  	277.45m	542.01m	0.45%	0.42%	0.02%								
    862  	277.85m	542.01m	0.42%	0.42%	0.00%								
    863  	278.20m	542.01m	0.42%	0.38%	0.05%								
    864  	278.38m	542.01m	0.38%	0.29%	0.09%								
    865  	278.91m	542.01m	0.29%	0.27%	0.02%								
    866  	278.93m	542.02m	0.27%	0.29%	0.02%								
    867  	278.94m	542.02m	0.29%	0.25%	0.03%								
    868  	279.46m	542.02m	0.25%	0.16%	0.10%								
    869  	279.75m	542.02m	0.16%	0.15%	0.01%								
    870  	280.37m	542.02m	0.15%	0.15%	0.00%								
    871  	280.49m	542.02m	0.15%	0.16%	0.01%								
    872  	280.57m	542.02m	0.16%	0.20%	0.04%								
    873  	280.83m	542.02m	0.20%	0.20%	0.00%								
    874  	281.38m	542.02m	0.20%	0.26%	0.06%								
    875  	281.53m	542.02m	0.26%	0.38%	0.11%								
    876  	281.80m	542.02m	0.38%	0.39%	0.01%								
    877  	282.19m	542.02m	0.39%	0.37%	0.02%								
    878  	282.57m	542.02m	0.37%	0.31%	0.06%								
    879  	283.01m	542.03m	0.31%	0.27%	0.04%								
    880  	283.23m	542.03m	0.27%	0.30%	0.02%								
    881  	283.61m	542.03m	0.30%	0.17%	0.12%								
    882  	283.82m	542.03m	0.17%	0.15%	0.02%								
    883  	284.60m	542.03m	0.15%	0.15%	0.00%								
    884  	284.63m	542.03m	0.15%	0.13%	0.02%								
    885  	284.64m	542.03m	0.13%	0.06%	0.06%								
    886  	284.66m	542.03m	0.06%	0.07%	0.01%								
    887  	285.45m	542.03m	0.07%	0.06%	0.02%								
    888  	285.68m	542.03m	0.06%	0.23%	0.17%								
    889  	286.09m	542.03m	0.23%	0.20%	0.03%								
    890  	286.26m	542.03m	0.20%	0.25%	0.05%								
    891  	286.72m	542.03m	0.25%	0.30%	0.05%								
    892  	287.07m	542.03m	0.30%	0.29%	0.01%								
    893  	287.35m	542.03m	0.29%	0.27%	0.02%								
    894  	287.48m	542.03m	0.27%	0.28%	0.01%								
    895  	287.74m	542.03m	0.28%	0.23%	0.05%								
    896  	287.96m	542.04m	0.23%	0.20%	0.04%								
    897  	288.58m	542.04m	0.20%	0.23%	0.03%								
    898  	288.74m	542.04m	0.23%	0.09%	0.14%								
    899  	288.88m	542.04m	0.09%	0.09%	0.00%								
    900  	289.68m	542.04m	0.09%	0.09%	0.00%								
    901  	289.75m	542.04m	0.09%	0.06%	0.03%								
    902  	289.80m	542.04m	0.06%	0.05%	0.01%								
    903  	290.44m	542.04m	0.05%	0.05%	0.00%								
    904  	290.73m	542.04m	0.05%	0.03%	0.02%								
    905  	290.75m	542.04m	0.03%	0.20%	0.16%								
    906  	290.78m	542.04m	0.20%	0.19%	0.01%								
    907  	291.65m	542.04m	0.19%	0.20%	0.01%								
    908  	291.76m	542.04m	0.20%	0.21%	0.01%								
    909  	291.88m	542.04m	0.21%	0.22%	0.01%								
    910  	291.98m	542.04m	0.22%	0.22%	0.00%								
    911  	292.55m	542.04m	0.22%	0.21%	0.01%								
    912  	292.76m	542.04m	0.21%	0.19%	0.02%								
    913  	293.04m	542.04m	0.19%	0.19%	0.01%								
    914  	293.45m	542.04m	0.19%	0.19%	0.01%								
    915  	293.77m	542.04m	0.19%	0.15%	0.03%								
    916  	294.19m	542.05m	0.15%	0.16%	0.01%								
    917  	294.34m	542.05m	0.16%	0.15%	0.01%								
    918  	294.78m	542.05m	0.15%	0.16%	0.00%								
    919  	295.24m	542.05m	0.16%	0.16%	0.00%								
    920  	295.35m	542.05m	0.16%	0.16%	0.00%								
    921  	295.79m	542.05m	0.16%	0.19%	0.04%								
    922  	296.13m	542.05m	0.19%	0.20%	0.00%								
    923  	296.50m	542.05m	0.20%	0.20%	0.00%								
    924  	296.80m	542.05m	0.20%	0.22%	0.02%								
    925  	297.02m	542.05m	0.22%	0.23%	0.01%								
    926  	297.66m	542.05m	0.23%	0.22%	0.01%								
    927  	297.80m	542.05m	0.22%	0.25%	0.03%								
    928  	297.92m	542.05m	0.25%	0.26%	0.01%								
    929  	298.81m	542.05m	0.26%	0.26%	0.01%								
    930  	298.81m	542.05m	0.26%	0.26%	0.01%								
